,product_name,brand_name,current_price,original_price,discounted,number_of_reviews,number_of_stars,product_shipping,page,page_rank
3176,"Logitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Tablets, Red",Logitech,N/A,N/A,N/A,16,3.8 out of 5 stars,[],7,46
3177,Logitech Joystick for iPad,Logitech,$6.95,$6.95,False,77,2.7 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],7,47
3178,"Logitech Tablet Keyboard for Windows 8, Windows RT and Android3.0+",Logitech,N/A,N/A,N/A,516,3.6 out of 5 stars,[],7,48
3179,"ULAK iPhone 6S Case, iPhone 6 Case, Slim Fit Dual Layer Soft Silicone & Hard Back Cover Bumper Protective Shock-Absorption & Skid-Proof Anti-Scratch Case for Apple iPhone 6 / 6S 4.7 inch- Rose Gold",ULAK,$6.99,$6.99,False,"2,407",4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,1
3180,"ULAK iPhone 8 Case, iPhone 7 Case, Slim FIT Shock-Absorbing Flexible Durability TPU Bumper Case, Durable Anti-Slip, Front and Back Hard PC Defensive Protective Cover, Pinstripes & Flowers",ULAK,$9.99,$9.99,False,701,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,2
3181,"ULAK Floral Case for iPhone 6S & 6, Slim Fit Dual Layer Soft Silicone & Hard Back Cover Bumper Protective Shock-Absorption & Skid-Proof Anti-Scratch Case (Mint+Tropical Flower)",ULAK,$8.99,$8.99,False,403,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,3
3182,"ULAK iPhone 6s Plus Case, iPhone 6 Plus Case, Slim Dual Layer Protection Scratch Resistant Hard Back Cover Shockproof TPU Bumper Case for Apple iPhone 6 Plus/6S Plus 5.5 inch, Artistic Marble",ULAK,$8.99,$8.99,False,521,3.8 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,4
3183,"ULAK iPhone 7 Case, Colorful Series Slim Fit Hybrid Dual Layer Scratch Resistant Hard Back Cover Shock Absorbent TPU Bumper Case for Apple iPhone 7 4.7 inch, Rose Gold/Black Stripe",ULAK,$7.99,$7.99,False,821,4.0 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,5
3184,"ULAK iPhone 7 Plus Case, iPhone 7 Plus Case Slim Shockproof Flexible TPU Bumper Case Durable Anti-Slip Lightweight Front and Back Hard Protective Safe Grip Cover for iPhone 7 Plus 5.5 inch Rose Gold",ULAK,$8.99,$8.99,False,"1,220",4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,6
3185,"ULAK iPhone SE Case Clear, iPhone 5s case, iPhone 5 case, Clear Slim Fit 5/5S/SE Case with Transparent Flexible Soft TPU Bumper Shock-Absorption Cover -Retail Packaging - HD Clear",ULAK,$6.99,$6.99,False,286,4.7 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,7
3186,"ULAK Slim Ultra Clear iPhone 8 Case, iPhone 7 Case 4.7 Inch, Hybrid TPU PC Shock-Absorption Anti-Scratch Bumper Hard Back Cover (HD Crystal Clear)",ULAK,$7.99,$7.99,False,191,4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,8
3187,"ULAK iPhone 5S Case, iPhone 5 Case,iPhone SE Case, Knox Armor Heavy Duty Shockproof Sport Rugged Drop Resistant Dustproof Protective Case Cover for Apple iPhone 5 5S SE -Blue+Black",ULAK,$6.99,$6.99,False,"1,676",4.0 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,9
3188,"ULAK iPhone XR Case for Girls, Slim Fit Hybrid Soft Silicone Hard Back Cover Anti Scratch Bumper Design Protective Case for Apple iPhone XR 6.1 inch 2018 (Rose Gold)",ULAK,$8.99,$8.99,False,122,4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,10
3189,"ULAK Flip Wallet Case for iPhone 6s Plus, iPhone 6 Plus Case, PU Leather Wallet Kickstand Case with Wrist Strap ID&Credit Card Pockets for iPhone 6 plus/6S Plus 5.5 (Yellow Lemon)",ULAK,$12.99,$12.99,False,224,4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,11
3190,"ULAK iPhone 5SE Case,iPhone SE Case, Slim Fit Dual Layer Protection Case Shock Absorbing Hard Rugged Ultra Protective Back Rubber Cover with Impact Protection for iPhone 5/5S/SE (Navy Blue+Black)",ULAK,$7.99,$7.99,False,"2,020",3.9 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,12
3191,"ULAK Clear Glitter Case for iPhone 8 Plus, iPhone 7 Plus Case Clear, Slim Fit Hybrid Shock Absorption TPU Bumper Cover for iPhone 7 Plus/iPhone 8 Plus (2017) - Clear Glitter",ULAK,$10.99,$10.99,False,115,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,13
3192,"ULAK Slim Protective Case Compatible iPhone 6 Plus, iPhone 6S Plus Hybrid Soft Silicone Hard Back Cover Anti Scratch Bumper Case (Rose Gold)",ULAK,$7.49,$7.49,False,"2,355",4.2 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,14
3193,"ULAK iPhone 6s Case, iPhone 6 Case, Colorful Series Slim Fit Dual Layer Scratch Resistant Hard Back Cover Shock Absorbent TPU Bumper Case for Apple iPhone 6 6s 4.7 inch(Grey+Pink+Minimal Stripes)",ULAK,$8.99,$8.99,False,"1,343",4.0 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,15
3194,"ULAK iPhone 8 Plus Case, iPhone 8 Plus Black, Shockproof Flexible TPU Bumper Case Durable Anti-Slip Slim Front and Back Hard Protective Cover for Apple iPhone 8 Plus 5.5 inch",ULAK,$10.99,$10.99,False,299,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,16
3195,"ULAK iPhone Xs Max Case, Slim Shockproof Protective Hybrid Scratch Resistant Hard Back Cover Shock Absorbent TPU Bumper Case for iPhone Xs Max 2018, Grey+Rose Gold Stripes",ULAK,$9.49,$9.49,False,24,3.9 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,17
3196,"ULAK Dual Layer Case for iPhone X, iPhone Xs Case, Slim Fit Hybrid Hard PC Shell Flexible Shock Absorbing TPU Skin Protective Grip Cover for Apple iPhone X/Xs 5.8 Inch, Rose Gold Minimal",ULAK,$8.99,$8.99,False,151,4.0 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,18
3197,"ULAK iPhone 5C Case, iPhone 5C Case Black, Shockproof Soft Silicone Rubber Hard Plastic Hybrid Heavy Duty Protection Kidproof High Impact Case Cover for Apple iPhone 5C -Black",ULAK,$8.99,$8.99,False,"1,713",4.1 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,19
3198,"ULAK Wallet Case for Apple iPhone XR (2018), PU Leather Card Holder Case 3 Card Slots 1 Cash Slot, Wrist Strap Folio, Multi-View Stand, Heavy Duty Protection Magnet Closure (Rose Gold Floral Pink)",ULAK,$9.99,$9.99,False,33,4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,20
3199,"ULAK iPhone XR Case Clear, Slim Fit Transparent Flexible Soft TPU Bumper Shock-Absorption Cover for Apple iPhone XR Case (2018)-Retail Packaging, HD Clear",ULAK,$7.99,$7.99,False,7,5.0 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,21
3200,"ULAK iPhone 7 Plus Case, Heavy Duty Slim Shockproof Drop Protection 3 in 1 Hybrid Hard PC Covers Soft Rubber Bumper Protective Case for iPhone 7 Plus 5.5 inch, Black",ULAK,$8.89,$8.89,False,236,4.1 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,22
3201,"ULAK iPhone 7 Case Wallet, iPhone 8 Wallet Case,[ Bling Glitter PU Leather Series ] Flip Multi Credit ID Card Holders Pockets Folio Magnetic Closure Cover, Women Girls Purple",ULAK,$10.99,$10.99,False,491,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,23
3202,"ULAK iPhone 7 Case Black, iPhone 8 Case, Slim Fit [ Dual Layer Series ] Soft Silicone & Hard Back Cover Bumper Protective Shock-Absorption & Skid-Proof Anti-Scratch Cover, Black",ULAK,$8.99,$8.99,False,44,3.9 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,24
3203,"ULAK iPhone 7 Plus Case, Slim Dual Layer Protection Scratch Resistant Hard Back Cover Shock Absorbent TPU Bumper Case for Apple iPhone 7 Plus 5.5 inch Minimal Rose Gold Stripes+Grey",ULAK,$8.99,$8.99,False,889,3.8 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,25
3204,"ULAK iPhone 8 Plus Case, iPhone 7 Plus Case, Heavy Duty Shockproof Flexible TPU Bumper Case Durable Anti-Slip Slim Front and Back Hard Protective Cover for iPhone 8 Plus/iPhone 7 Plus-Dark Grey",ULAK,$9.49,$9.49,False,124,4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,26
3205,"ULAK Wallet Case for iPhone Xs 5.8 Inch 2018, iPhone X 2017, Bling Glitter PU Leather Case with Multi Credit ID Card Holders Pockets Folio Magnetic Closure Cover, Purple",ULAK,$11.99,$11.99,False,158,4.2 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,27
3206,"ULAK iPhone XR Case Lemon, Luxury 2 in 1 Dual Layer Slim Fit Soft TPU Hard Laminated with Sparkly Shiny Faux Leather Chrome Shockproof Protective Cover, Lemon Drop",ULAK,$7.99,$7.99,False,24,4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,28
3207,"ULAK iPhone 7 Plus/8 Plus Case, Slim Cute Hybrid Protective Soft Silicone Bumper & Hard Shell PC Back Cove Dual Layer Shock-Absorption & Skid-Proof Anti-Scratch Case, Red/Black",ULAK,$8.99,$8.99,False,132,4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,29
3208,"ULAK iPhone XR Case Clear, Slim FIT Premium Transparent Flexible Soft TPU Gel Ultra-Thin Anti-Scratch Bumper Hard Panel Protective Cover for Apple iPhone XR 6.1 inch 2018 (HD Crystal Clear)",ULAK,$8.99,$8.99,False,38,4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,30
3209,"ULAK iPhone 7 Case, iPhone 8 Case, Slim Fit Liquid Silicone Ring Loop Holder Kickstand & Finger Strap, Rubber Gel Shockproof Protective Anti-Scratch Resistant Cover for iPhone 7/iPhone 8, Blue",ULAK,$12.99,$12.99,False,6,4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,31
3210,"ULAK Liquid Silicone Case for iPhone XR with Finger Strap & Ring Loop Holder Kickstand, Gel Rubber Full Body Protection Shockproof Cover Case Drop Protection Case for Apple iPhone Xr 6.1, Red",ULAK,$12.99,$12.99,False,11,4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,32
3211,"ULAK Slim Protective Case for iPhone Xs Max, Hybrid Soft Silicone Rubber Hard Back Cover Anti Scratch Bumper Case for Apple iPhone Xs Max 6.5 inch 2018 (Mint Green)",ULAK,$8.99,$8.99,False,47,4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,33
3212,"ULAK Case for iPhone SE/5S/5, Slim Fit Protection Case Hybrid Scratch Resistant Hard Back Cover Shock Absorbent TPU Bumper Protective Case(Minimal Mint Stripes+Grey)",ULAK,$8.99,$8.99,False,727,3.8 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,34
3213,"ULAK iPhone 6 Plus Case, iPhone 6S Plus Case Glitter,Bling Rhinestone Heavy Duty Shockproof Hybrid Hard PC Soft Silicone Scratch Protective Case for iPhone 6 Plus/iPhone 6s Plus 5.5 inch,Rose Gold",ULAK,$7.99,$7.99,False,326,4.2 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,35
3214,ULAK Casual Mini Backpack Lightweight Rucksack Slim Anti Theft Computer Bag-Red,ULAK,$33.99,$33.99,False,24,3.9 out of 5 stars,[],1,36
3215,"ULAK Silicone Series iPhone Xr Case, Hybrid Protective Soft Silicone Inner Cover Hard PC Back Cover Anti Scratch Case for iPhone Xr 6.1 inch 2018 (Lemon Drop)",ULAK,$8.99,$8.99,False,16,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,37
3216,"ULAK Flip Wallet Case for iPhone 8 Plus/iPhone 7 Plus, Bling Glitter PU Leather Case with Multi Credit Card Holders Pockets Folio Magnetic Closure Cover for Apple iPhone 7 Plus/ 8 Plus",ULAK,$10.99,$10.99,False,971,4.0 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,38
3217,"ULAK iPhone 6s Case Marble, iPhone 7 Case,iPhone 8 Case, Slim Clear Hybrid Shock Absorbing & Scratch Resistant Case Cover Hard Back Panel + TPU Bumper for Apple iPhone 8,7,6 & 6S 4.7 inch-Marble",ULAK,$7.99,$7.99,False,28,4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,39
3218,"ULAK iPhone Xs Max Case, Soft Case with Ring Holder & Finger Strap, Liquid Silicone Shockproof Rubber Case with Phone Ring Stand Scratch Resistance Protective Cover for iPhone Xs Max 6.5 2018, Red",ULAK,$12.99,$12.99,False,9,4.1 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,40
3219,"ULAK Clear Protective Case for iPhone Xs Max (2018), Pattern Design Transparent Girls and Women Lemon Cover Flexible Soft TPU Gel Shock-Absorption Bumper Anti-Scratch Hard PC Back Cover,Lemon Drop",ULAK,$8.49,$8.49,False,20,4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,41
3220,"ULAK iPhone XR Case Clear, [ Triple Shock Series ] Slim Fit Thin Anti-Slip Anti-Scratch Protective case, Hybrid Hard PC Back Dual Layer Shockproof TPU/TPE Bumper Side Durable Cover, Pink",ULAK,$10.99,$10.99,False,10,4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,42
3221,"ULAK iPhone SE Case,iPhone 5S Case, Heavy Duty Protection Case with Hybrid High Soft Silicone + Hard PC Case Slim Fit for Apple iPhone 5/5S/SE (Rose Gold)",ULAK,$7.99,$7.99,False,994,4.0 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,43
3222,"ULAK iPhone 6s Case Wallet, iPhone 6 Wallet Case, iPhone 6S Flip Case Synthetic Leather Folio 9 Card Multi-Slots for Women for Apple iPhone 6s/6 4.7 Inch, Pink",ULAK,$10.99,$10.99,False,772,4.0 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,44
3223,"ULAK iPhone 7 Case, Lavender Slim Fit Liquid Rubber & Silicone Protective Shock Absorption Cover with Soft Microfiber Cloth Lining Cushion for Apple iPhone 7 4.7 Inch,Purple",ULAK,$9.99,$9.99,False,222,3.9 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,45
3224,"ULAK Slim Ultra Clear Case for iPhone 8 Plus, iPhone 7 Plus Case 5.5 Inch, Hybrid TPU PC Shock-Absorption Anti-Scratch Bumper Hard Back Cover for Apple iPhone 7 Plus/8 Plus,Rose Gold Frame",ULAK,$7.98,$7.98,False,237,3.9 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,46
3225,"ULAK Flip Wallet Case for iPhone 6S & 6 with Kickstand Card Holder ID Slot and Hand Strap Shockproof Cover for Women for Apple iPhone 6s/6 4.7, Rose Gold Floral",ULAK,$9.99,$9.99,False,385,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,47
3226,"ULAK iPhone XR Case, Slim Fit Anti-Scratch Flexible Soft TPU Bumper PC Back Hybrid Shockproof Protective Case for Apple iPhone XR 6.1 Inch, Marble",ULAK,$9.99,$9.99,False,1,5.0 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],1,48
3227,"ULAK iPhone 6S Case, iPhone 6 Case, Slim Fit Dual Layer Soft Silicone & Hard Back Cover Bumper Protective Shock-Absorption & Skid-Proof Anti-Scratch Case for Apple iPhone 6 / 6S 4.7 inch- Rose Gold",ULAK,$6.99,$6.99,False,"2,407",4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,1
3228,"ULAK iPhone 8 Case, iPhone 7 Case, Slim FIT Shock-Absorbing Flexible Durability TPU Bumper Case, Durable Anti-Slip, Front and Back Hard PC Defensive Protective Cover, Pinstripes & Flowers",ULAK,$9.99,$9.99,False,701,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,2
3229,"ULAK Floral Case for iPhone 6S & 6, Slim Fit Dual Layer Soft Silicone & Hard Back Cover Bumper Protective Shock-Absorption & Skid-Proof Anti-Scratch Case (Mint+Tropical Flower)",ULAK,$8.99,$8.99,False,403,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,3
3230,"ULAK iPhone 6s Plus Case, iPhone 6 Plus Case, Slim Dual Layer Protection Scratch Resistant Hard Back Cover Shockproof TPU Bumper Case for Apple iPhone 6 Plus/6S Plus 5.5 inch, Artistic Marble",ULAK,$8.99,$8.99,False,521,3.8 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,4
3231,"ULAK iPhone 7 Case, Colorful Series Slim Fit Hybrid Dual Layer Scratch Resistant Hard Back Cover Shock Absorbent TPU Bumper Case for Apple iPhone 7 4.7 inch, Rose Gold/Black Stripe",ULAK,$7.99,$7.99,False,821,4.0 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,5
3232,"ULAK iPhone 7 Plus Case, iPhone 7 Plus Case Slim Shockproof Flexible TPU Bumper Case Durable Anti-Slip Lightweight Front and Back Hard Protective Safe Grip Cover for iPhone 7 Plus 5.5 inch Rose Gold",ULAK,$8.99,$8.99,False,"1,220",4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,6
3233,"ULAK iPhone SE Case Clear, iPhone 5s case, iPhone 5 case, Clear Slim Fit 5/5S/SE Case with Transparent Flexible Soft TPU Bumper Shock-Absorption Cover -Retail Packaging - HD Clear",ULAK,$6.99,$6.99,False,286,4.7 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,7
3234,"ULAK Slim Ultra Clear iPhone 8 Case, iPhone 7 Case 4.7 Inch, Hybrid TPU PC Shock-Absorption Anti-Scratch Bumper Hard Back Cover (HD Crystal Clear)",ULAK,$7.99,$7.99,False,191,4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,8
3235,"ULAK iPhone 5S Case, iPhone 5 Case,iPhone SE Case, Knox Armor Heavy Duty Shockproof Sport Rugged Drop Resistant Dustproof Protective Case Cover for Apple iPhone 5 5S SE -Blue+Black",ULAK,$6.99,$6.99,False,"1,676",4.0 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,9
3236,"ULAK iPhone XR Case for Girls, Slim Fit Hybrid Soft Silicone Hard Back Cover Anti Scratch Bumper Design Protective Case for Apple iPhone XR 6.1 inch 2018 (Rose Gold)",ULAK,$8.99,$8.99,False,122,4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,10
3237,"ULAK Flip Wallet Case for iPhone 6s Plus, iPhone 6 Plus Case, PU Leather Wallet Kickstand Case with Wrist Strap ID&Credit Card Pockets for iPhone 6 plus/6S Plus 5.5 (Yellow Lemon)",ULAK,$12.99,$12.99,False,224,4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,11
3238,"ULAK iPhone 5SE Case,iPhone SE Case, Slim Fit Dual Layer Protection Case Shock Absorbing Hard Rugged Ultra Protective Back Rubber Cover with Impact Protection for iPhone 5/5S/SE (Navy Blue+Black)",ULAK,$7.99,$7.99,False,"2,020",3.9 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,12
3239,"ULAK Clear Glitter Case for iPhone 8 Plus, iPhone 7 Plus Case Clear, Slim Fit Hybrid Shock Absorption TPU Bumper Cover for iPhone 7 Plus/iPhone 8 Plus (2017) - Clear Glitter",ULAK,$10.99,$10.99,False,115,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,13
3240,"ULAK Slim Protective Case Compatible iPhone 6 Plus, iPhone 6S Plus Hybrid Soft Silicone Hard Back Cover Anti Scratch Bumper Case (Rose Gold)",ULAK,$7.49,$7.49,False,"2,355",4.2 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,14
3241,"ULAK iPhone 6s Case, iPhone 6 Case, Colorful Series Slim Fit Dual Layer Scratch Resistant Hard Back Cover Shock Absorbent TPU Bumper Case for Apple iPhone 6 6s 4.7 inch(Grey+Pink+Minimal Stripes)",ULAK,$8.99,$8.99,False,"1,343",4.0 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,15
3242,"ULAK iPhone 8 Plus Case, iPhone 8 Plus Black, Shockproof Flexible TPU Bumper Case Durable Anti-Slip Slim Front and Back Hard Protective Cover for Apple iPhone 8 Plus 5.5 inch",ULAK,$10.99,$10.99,False,299,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,16
3243,"ULAK iPhone Xs Max Case, Slim Shockproof Protective Hybrid Scratch Resistant Hard Back Cover Shock Absorbent TPU Bumper Case for iPhone Xs Max 2018, Grey+Rose Gold Stripes",ULAK,$9.49,$9.49,False,24,3.9 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,17
3244,"ULAK Dual Layer Case for iPhone X, iPhone Xs Case, Slim Fit Hybrid Hard PC Shell Flexible Shock Absorbing TPU Skin Protective Grip Cover for Apple iPhone X/Xs 5.8 Inch, Rose Gold Minimal",ULAK,$8.99,$8.99,False,151,4.0 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,18
3245,"ULAK iPhone 5C Case, iPhone 5C Case Black, Shockproof Soft Silicone Rubber Hard Plastic Hybrid Heavy Duty Protection Kidproof High Impact Case Cover for Apple iPhone 5C -Black",ULAK,$8.99,$8.99,False,"1,713",4.1 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,19
3246,"ULAK Wallet Case for Apple iPhone XR (2018), PU Leather Card Holder Case 3 Card Slots 1 Cash Slot, Wrist Strap Folio, Multi-View Stand, Heavy Duty Protection Magnet Closure (Rose Gold Floral Pink)",ULAK,$9.99,$9.99,False,33,4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,20
3247,"ULAK iPhone XR Case Clear, Slim Fit Transparent Flexible Soft TPU Bumper Shock-Absorption Cover for Apple iPhone XR Case (2018)-Retail Packaging, HD Clear",ULAK,$7.99,$7.99,False,7,5.0 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,21
3248,"ULAK iPhone 7 Plus Case, Heavy Duty Slim Shockproof Drop Protection 3 in 1 Hybrid Hard PC Covers Soft Rubber Bumper Protective Case for iPhone 7 Plus 5.5 inch, Black",ULAK,$8.89,$8.89,False,236,4.1 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,22
3249,"ULAK iPhone 7 Case Wallet, iPhone 8 Wallet Case,[ Bling Glitter PU Leather Series ] Flip Multi Credit ID Card Holders Pockets Folio Magnetic Closure Cover, Women Girls Purple",ULAK,$10.99,$10.99,False,491,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,23
3250,"ULAK iPhone 7 Case Black, iPhone 8 Case, Slim Fit [ Dual Layer Series ] Soft Silicone & Hard Back Cover Bumper Protective Shock-Absorption & Skid-Proof Anti-Scratch Cover, Black",ULAK,$8.99,$8.99,False,44,3.9 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,24
3251,"ULAK iPhone 7 Plus Case, Slim Dual Layer Protection Scratch Resistant Hard Back Cover Shock Absorbent TPU Bumper Case for Apple iPhone 7 Plus 5.5 inch Minimal Rose Gold Stripes+Grey",ULAK,$8.99,$8.99,False,889,3.8 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,25
3252,"ULAK iPhone 8 Plus Case, iPhone 7 Plus Case, Heavy Duty Shockproof Flexible TPU Bumper Case Durable Anti-Slip Slim Front and Back Hard Protective Cover for iPhone 8 Plus/iPhone 7 Plus-Dark Grey",ULAK,$9.49,$9.49,False,124,4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,26
3253,"ULAK Wallet Case for iPhone Xs 5.8 Inch 2018, iPhone X 2017, Bling Glitter PU Leather Case with Multi Credit ID Card Holders Pockets Folio Magnetic Closure Cover, Purple",ULAK,$11.99,$11.99,False,158,4.2 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,27
3254,"ULAK iPhone XR Case Lemon, Luxury 2 in 1 Dual Layer Slim Fit Soft TPU Hard Laminated with Sparkly Shiny Faux Leather Chrome Shockproof Protective Cover, Lemon Drop",ULAK,$7.99,$7.99,False,24,4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,28
3255,"ULAK iPhone 7 Plus/8 Plus Case, Slim Cute Hybrid Protective Soft Silicone Bumper & Hard Shell PC Back Cove Dual Layer Shock-Absorption & Skid-Proof Anti-Scratch Case, Red/Black",ULAK,$8.99,$8.99,False,132,4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,29
3256,"ULAK iPhone XR Case Clear, Slim FIT Premium Transparent Flexible Soft TPU Gel Ultra-Thin Anti-Scratch Bumper Hard Panel Protective Cover for Apple iPhone XR 6.1 inch 2018 (HD Crystal Clear)",ULAK,$8.99,$8.99,False,38,4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,30
3257,"ULAK iPhone 7 Case, iPhone 8 Case, Slim Fit Liquid Silicone Ring Loop Holder Kickstand & Finger Strap, Rubber Gel Shockproof Protective Anti-Scratch Resistant Cover for iPhone 7/iPhone 8, Blue",ULAK,$12.99,$12.99,False,6,4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,31
3258,"ULAK Liquid Silicone Case for iPhone XR with Finger Strap & Ring Loop Holder Kickstand, Gel Rubber Full Body Protection Shockproof Cover Case Drop Protection Case for Apple iPhone Xr 6.1, Red",ULAK,$12.99,$12.99,False,11,4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,32
3259,"ULAK Slim Protective Case for iPhone Xs Max, Hybrid Soft Silicone Rubber Hard Back Cover Anti Scratch Bumper Case for Apple iPhone Xs Max 6.5 inch 2018 (Mint Green)",ULAK,$8.99,$8.99,False,47,4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,33
3260,"ULAK Case for iPhone SE/5S/5, Slim Fit Protection Case Hybrid Scratch Resistant Hard Back Cover Shock Absorbent TPU Bumper Protective Case(Minimal Mint Stripes+Grey)",ULAK,$8.99,$8.99,False,727,3.8 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,34
3261,"ULAK iPhone 6 Plus Case, iPhone 6S Plus Case Glitter,Bling Rhinestone Heavy Duty Shockproof Hybrid Hard PC Soft Silicone Scratch Protective Case for iPhone 6 Plus/iPhone 6s Plus 5.5 inch,Rose Gold",ULAK,$7.99,$7.99,False,326,4.2 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],2,35
3262,ULAK Casual Mini Backpack Lightweight Rucksack Slim Anti Theft Computer Bag-Red,ULAK,$33.99,$33.99,False,24,3.9 out of 5 stars,[],2,36
